ID	A2ML1	AADACL4	AAMDC	AAR2	ABCA12	ABCB4	ABCB5	ABCB6	ABCC3	ABCC9	ABCE1	ABCF3	ABHD12	ABHD14B	ABLIM1	ABLIM3	ABT1	AC004076.1	AC005520.1	AC005832.4	AC006030.1	AC008764.4	AC010132.3	AC013470.2	AC027796.3	AC097636.1	AC106741.1	AC131160.1	AC132217.2	AC144573.1	ACAP2	ACBD5	ACE	ACMSD	ACO1	ACO2	ACP5	ACRV1	ACSBG1	ACSM5	ACSM6	ACTG1	ACTN1	ACTR3	ADAM12	ADAM15	ADAM19	ADAM32	ADAMTS18	ADAMTS7	ADAMTS8	ADCK2	ADCY2	ADCY8	ADD3	ADGRB3	ADGRD2	ADGRE2	ADGRE5	ADGRG7	ADGRL4	ADGRV1	ADH4	ADHFE1	ADK	ADNP	ADPRH	ADRB2	ADRM1	AEN	AFAP1L2	AGAP1	AGGF1	AGPS	AGR3	AGRN	AHCYL1	AHNAK	AK2	AK8	AKAP3	AKAP4	AKAP6	AKIP1	AKR1C1	AL121845.3	AL160272.2	AL365214.2	AL391628.1	AL445989.1	AL591806.2	AL669918.1	ALDH9A1	ALDOB	ALDOC	ALG10B	ALG2	ALG3	ALG6	ALKBH3	ALOX5AP	ALYREF	AMDHD1	AMPD3	ANGPTL2	ANGPTL5	ANKFY1	ANKLE2	ANKRD20A1	ANKRD24	ANKRD29	ANKRD36	ANKRD36C	ANO2	ANPEP	ANXA1	ANXA7	AP003108.2	AP3S1	AP3S2	APEH	APEX2	APH1A	APLN	APOBEC3B	APOBEC3G	APOBR	APOE	APOL1	APOL4	APPBP2	AQP10	AQP7	ARAP3	ARF4	ARFGAP2	ARHGAP11A	ARHGAP11B	ARHGAP24	ARHGAP32	ARHGDIG	ARHGEF17	ARHGEF19	ARL1	ARL15	ARL2.SNX15	ARL5C	ARL6IP6	ARMC4	ARMC6	ARMC9	ARPC3	ARPC4	ARPP21	ARSA	ARSI	ARSL	ART4	ASAH2	ASAP1	ASB12	ASCC3	ASF1B	ASIC4	ASPH	ASPM	ATAD2	ATAD5	ATG9B	ATIC	ATP11A	ATP11C	ATP13A4	ATP1B2	ATP1B3	ATP2A3	ATP2B1	ATP4B	ATP5F1D	ATP5MC2	ATP5ME	ATP6V0A4	ATP9B	ATR	ATRAID	ATRIP	ATXN7	AUNIP	AURKA	AVPI1	AWAT1	AZU1	B3GAT2	B3GNT7	B3GNT8	B4GALNT2	B4GALT3	B4GALT7	B4GAT1	BACH2	BAG3	BAG5	BAHD1	BAIAP3	BANK1	BASP1	BATF2	BAX	BAZ1B
TCGA-FG-8187-01	1.933	0	2.54	16.03	0.036	0.197	0	0.212	0.032	2.891	8.441	12.411	31.177	6.231	40.876	5.589	6.707	0.117	0.002	0	0.009	0	0	0	0	0.007	0.004	0.026	0	0	7.518	10.614	0.201	0.066	7.717	12.943	0.151	0.455	6.568	2.64	0.011	690.584	1.7	9.063	0.267	13.37	0.675	0.044	0.006	0.273	2.586	5.85	11.884	22.23	60.55	7.859	0.004	0.546	2.607	0	1.532	6.124	0.012	2.294	6.043	13.101	1.026	2.197	14.52	2.405	4.98	11.277	4.579	5.492	0.045	8.106	173.223	39.777	5.152	2.506	1.791	0	8.694	9.981	1.183	0.003	0.039	0	0.003	0	0	0	53.971	0.439	243.966	1.656	8.521	5.287	1.381	7.447	7.239	29.314	0.651	7.154	43.732	0.132	12.058	3.228	0.002	2.927	0.423	0.59	0.819	0.133	0.338	1.437	41.659	0.095	13.314	5.186	16.729	4.777	42.469	18.849	0.147	0.462	0.741	1506.178	1.366	0.626	8.056	0	0.021	1.316	55.453	26.863	0.34	0.034	1.046	7.586	6.096	7.261	0.285	12.644	3.585	0	0.033	7.007	0.187	8.157	1.086	28.388	20.959	3.907	9.22	1.191	1.585	0.014	0.114	8.361	0.245	2.964	0.854	10.994	5.974	0.091	3.012	0.631	0.096	15.952	6.67	1.719	13.539	147.167	20.384	0.309	5.525	0.074	32.593	58.336	7.654	0.061	1.961	0.724	31.867	1.952	1.98	0.217	0.768	12.315	0.021	0.146	17.652	0.297	0.067	0.001	5.507	5.693	98.74	1.034	27.482	12.839	4.446	8.388	0.051	68.86	1.35	9.416	18.484
TCGA-HT-A4DV-01	0.898	0	3.178	17.125	0.019	0.296	0	0.338	0.05	1.146	6.796	14.999	37.475	7.007	22.819	8.106	7.518	0.039	0	0	0.014	0	0	0	0	0.022	0	0	0	0	3.396	7.742	0.484	0.031	5.832	18.95	0.651	0.626	7.239	1.277	0	690.584	4.065	8.184	0.11	18.016	0.842	0.078	0.876	0.393	4.625	15.385	8.491	5.921	36.595	8.607	0	0.285	6.024	0	1.455	8.338	0	3.709	5.287	10.016	0.802	2.517	16.49	3.32	5.405	13.26	4.359	4.729	0	13.101	98.74	10.291	4.857	1.754	1.034	0	6.425	9.505	1.558	0	0.032	0	0	0	0	0	33.531	0.455	463.906	0.929	6.767	8.554	1.384	7.069	7.564	28.962	0.257	6.689	53.971	0.048	6.845	3.408	0.012	6.175	0.837	0.081	0.37	0.226	0.567	1.505	30.573	0.027	12.551	5.589	21.526	6.546	39.062	19.541	0	0.594	1.437	1506.178	1.8	0.193	6.67	0.021	0.044	1.114	38.396	29.486	0.185	0.046	1.013	4.232	16.9	15.061	0.367	11.968	3.279	0	0.052	6.467	0.137	10.594	1.007	26.363	27.989	5.693	15.725	1.674	1.384	0.031	0.116	5.303	0.091	2.597	0.318	17.481	4.936	0.03	1.396	0.361	0.195	18.568	4.595	0.96	6.886	243.966	22.958	0.324	9.382	0	40.876	65.301	6.503	0.03	1.745	0.537	31.408	2.617	1.316	0.238	0.808	16.64	0	0.364	2.185	0.445	0.024	0	7.909	6.925	102.515	0.973	20.384	10.114	5.043	9.874	0.066	78.952	1.683	14.586	13.314
TCGA-HT-A614-01	6.588	0	1.827	17.652	0.028	0.137	0	0.321	0.052	1.429	9.317	12.315	28.761	5.744	27.818	12.644	8.264	0.053	0	0.022	0.011	0.031	0	0	0	0.004	0.003	0.012	0	0	3.907	9.416	0.173	0.076	5.171	16.249	0.581	0.572	7.333	5.439	0.007	690.584	2.219	8.491	0.231	12.113	0.911	0.083	0.736	1.284	1.446	10.114	12.943	34.311	75.157	13.101	0.003	0.155	2.427	0.004	0.751	4.418	0	2.397	8.724	16.49	0.96	4.107	13.595	1.656	4.166	8.081	3.489	5.32	0.032	37.475	111.654	13.041	8.056	1.325	2.261	0.006	7.518	8.338	0.396	0.023	0.028	0	0.01	0	0	0	49.177	0.259	318.823	1.404	7.111	5.693	1.728	9.252	6.134	34.626	0.154	4.639	39.777	0.055	9.945	2.54	0.047	4.036	0.455	0.448	0.714	0.499	0.281	3.709	27.989	0.044	8.521	4.12	14.126	5.525	60.55	11.621	0.145	0.417	1.878	1506.178	1.568	0.43	8.361	0	0.016	1.131	54.747	30.327	0.459	0.013	0.631	6.649	6.63	14.785	0.355	10.829	2.101	0	0.021	9.981	0.146	12.217	1.034	29.486	23.873	6.845	11.968	2.976	0.617	0.011	0.062	11.843	0.041	2.71	1.341	12.269	6.67	0.176	3.012	0.808	0.132	15.385	3.865	1.594	7.882	173.223	21.418	0.423	3.665	0.048	32.103	58.336	5.589	0.021	1.505	0.679	26.183	1.98	1.244	0.436	0.703	8.184	0	1.388	3.178	1.026	0.048	0	7.492	3.823	87.826	1.496	26.525	10.752	5.974	15.185	0.093	70.254	0.719	17.922	15.952
TCGA-DU-8158-01	0.572	0	1.585	16.03	0.13	0.348	0	0.097	14.52	1.905	7.697	10.79	24.023	11.158	12.113	9.602	4.08	0.055	0	0	0.006	0	0.006	0.59	0.002	0.057	0	0.06	0	0	9.036	4.857	0.52	0.116	12.217	11.363	0.675	0.318	0.986	3.865	0.017	886.982	23.477	18.12	0.488	10.713	0.808	0.028	0.035	0.414	1.603	11.533	10.594	4.761	40.112	1.446	1.167	0.92	6.134	0.01	1.691	0.129	0.079	0.586	3.652	15.185	3.436	2.111	15.256	3.32	12.694	8.581	4.232	8.808	1.284	15.654	93.08	41.995	7.675	5.676	0.736	0.008	1.612	11.621	0.311	0.004	0.024	0	0.008	0	0.053	0	56.409	0.145	218.915	1.001	15.725	8.748	5.525	5.439	25.875	23.22	0.384	4.777	49.177	0.203	14.933	2.782	0.025	2.25	0.669	0.235	0.396	0.093	0.262	106.716	26.525	0.015	15.585	2.976	27.178	8.95	37.177	61.477	0.168	2.341	3.305	1506.178	3.679	0.187	8.361	0.011	0.015	3.152	77.139	13.937	0.393	0.021	2.964	4.906	0.87	10.752	0.876	20.384	5.072	0.002	0	3.695	2.758	7.154	4.135	39.777	22.709	0.904	6.606	1.034	3.782	0.004	0.058	11.409	0.082	3.753	1.576	5.868	7.518	0.215	3.502	0.305	1.709	21.755	3.24	1.999	0.719	111.654	44.266	0.558	19.237	0.118	18.568	46.298	5.37	0.495	1.052	1.316	36.859	1.808	1.558	0.17	0.864	3.95	0.005	0.044	14.586	16.323	0.127	0.001	5.303	4.812	71.767	0.455	24.294	8.211	3.724	42.821	0.114	31.177	1.914	16.64	21.867
TCGA-DH-5143-01	2.782	0	2.617	16.808	0.118	0.208	0	0.065	0.132	2.818	8.724	13.101	29.314	5.386	43.226	6.804	7.424	0.109	0	0.034	0.022	0	0.009	0.043	0.008	0.008	0	0	0	0	3.279	10.218	0.355	0.03	9.981	18.212	0.417	0.204	7.717	8.417	0	886.982	4.331	11.116	0.163	7.357	0.842	0.061	0.089	0.283	2.05	9.123	22.958	32.593	63.921	10.517	0	0.156	1.867	0	1.124	4.02	0.023	1.827	9.914	16.249	1.139	4.232	16.323	1.914	13.37	7.977	3.879	5.136	0.051	17.821	318.823	34.626	6.767	4.246	2.294	0	9.283	8.211	6.485	0	0.107	0	0.009	0	0	0	60.55	0.2	371.1	1.086	7.154	5.85	1.183	5.956	8.106	26.863	0.291	3.087	78.952	0.047	13.26	3.19	0.035	1.98	0.492	0.23	0.321	0.206	0.267	2.964	37.808	0.022	9.188	6.525	20.959	6.213	49.878	14.126	0.608	0.808	1.764	1506.178	1.647	2.437	7.787	0	0.073	1.092	50.515	24.707	0.689	0	4.609	10.594	13.821	12.169	0.305	12.597	3.978	0.013	0.032	5.781	0.405	12.217	1.54	28.761	21.755	6.63	6.286	0.893	0.73	0.021	0.111	10.994	0.088	5.043	1.709	7.311	10.44	0.251	3.357	0.318	0.104	27.482	5.072	1.191	9.036	218.915	24.98	0.448	9.382	0	28.191	59.432	5.974	0.145	1.691	0.746	27.178	1.856	1.332	0.646	0.854	7.333	0	0.047	12.058	0.626	0.074	0	7.38	5.37	126.158	1.153	46.298	10.253	7.469	19.645	0.092	62.682	1.719	12.269	17.731
TCGA-S9-A6TX-01	0.736	0	3.907	13.425	0.021	0.459	0	0.819	0.086	1.293	6.822	15.872	27.989	9.602	19.836	12.694	7.492	0.296	0	0	0.008	0	0	0	0.009	0.011	0	0.048	0	0	4.02	9.317	0.608	0.008	9.188	18.212	0.417	0.13	4.461	0.947	0.007	690.584	5.072	8.521	0.163	14.19	1.301	0.055	0.006	0.408	1.791	10.079	13.37	7.404	32.806	10.403	0.007	0.207	3.895	0	2.685	1.656	0	4.521	4.477	11.792	1.04	1.119	19.541	6.767	16.9	8.95	2.795	4.952	0.018	17.821	93.08	15.725	4.714	1.277	1.638	0	6.308	13.539	1.437	0.014	0.032	0	0.012	0	0.019	0	40.463	0.112	463.906	1.146	6.175	5.492	1.034	5.744	3.334	36.859	0.235	3.087	126.158	0.053	10.184	4.418	0.022	4.872	1.236	0.665	0.973	0.229	0.693	2.597	30.327	0.081	9.809	5.043	23.22	5.575	44.266	16.249	0.321	0.275	1.052	1506.178	2.552	0.105	5.171	0	0.128	2.397	39.062	32.593	0.881	0.033	3.768	5.781	6.746	16.808	0.205	10.323	2.437	0	0.018	7.333	0.053	8.892	0.768	25.125	20.959	9.123	15.449	0.411	0.825	0.047	0.072	10.634	0.3	4.906	2.319	59.432	6.467	0.259	4.359	0.548	0.102	19.645	4.744	1.35	5.902	318.823	22.119	0.238	3.266	0.015	36.595	68.86	19.141	0.04	1.199	0.433	27.482	2.483	1.412	0.226	1.558	7.809	0	0.269	4.761	0.423	0.097	0	11.116	6.192	90.526	1.065	19.743	7.954	8.338	1.446	0.037	87.826	3.753	20.169	18.12
TCGA-S9-A6WM-01	5.287	0.019	1.961	16.971	0.09	0.741	0.006	0.52	1.463	1.215	8.491	14.451	21.418	12.01	22.709	3.624	9.47	0.302	0	0	0.018	0	0	0.084	0	0	0	0.026	0	0	5.386	5.201	1.505	0.04	7.717	23.747	1.429	0.095	8.081	0.79	0.009	463.906	6.606	12.551	2.176	18.404	6.192	0.065	0.029	0.802	1.099	17.652	2.294	2.574	27.019	7.54	0.005	0.278	9.635	0.361	3.178	0.452	0	1.558	4.432	22.119	3.489	1.496	24.023	3.782	4.595	9.707	6.269	5.236	0.698	23.342	65.301	18.12	9.505	2.758	0.646	0	1.092	7.654	0.275	0.019	0	0	0.008	0.041	0.099	0	37.808	0.257	136.028	1.48	9.382	9.123	3.266	5.886	8.13	48.499	0.283	0.837	27.818	0.155	14.586	4.065	0.044	1.603	0.314	0.321	0.488	0.297	0.598	117.817	19.541	0.036	8.106	3.796	17.481	5.589	66.451	30.573	1.381	2.372	2.111	1506.178	5.186	13.713	7.675	0	0.022	12.943	80.932	16.64	2.449	0.086	0.581	3.24	0.499	5.218	0.758	16.409	2.437	0	0	11.665	0.066	10.291	2.586	27.662	30.971	1.052	7.492	1.856	2.319	0.005	0.051	8.338	0	3.964	10.016	3.305	3.991	1.97	4.492	0.703	0.55	23.077	4.777	1.772	11.277	158.854	33.035	0.516	10.994	0.071	45.799	50.515	15.385	0.04	1.472	1.222	47.351	2.891	1.999	0.876	4.303	2.999	0.037	0.017	18.849	4.418	0.134	0	8.748	6.062	63.921	1.106	9.007	20.283	7.424	36.859	0.414	7.132	3.369	28.563	41.995
TCGA-HT-A61B-01	0.121	0	3.542	21.418	0.058	0.675	0	0.18	0.512	0.318	13.101	16.808	24.429	11.116	31.64	17.125	12.463	0.054	0.003	0	0.002	0	0	0.017	0.013	0	0	0.005	0	0	3.809	7.564	0.813	0.018	6.864	7.882	0.785	0.558	0.448	2.494	0.031	886.982	22.347	13.595	0.281	16.409	1.846	0.375	0.023	1.576	1.206	16.03	6.308	11.158	22.119	3.204	0.091	1.261	4.857	0.021	2.372	1.709	0.007	1.358	12.504	16.1	3.292	9.742	16.172	2.405	5.12	3.228	5.938	4.671	0	19.936	318.823	19.541	15.449	3.126	2.02	0	4.655	9.091	0.335	0.004	0	0	0.019	0	0.024	0	26.525	0.236	47.351	0.636	13.88	10.713	2.617	7.859	25.276	77.139	0.598	2.976	63.921	0.036	7.027	4.609	0.021	2.64	0.284	0.287	0.473	0.045	0.603	25.125	29.704	0.045	13.483	3.266	21.063	10.79	78.952	5.626	0.76	2.219	4.548	690.584	10.634	19.435	6.503	0.008	0.015	2.853	83.035	17.044	1.754	0.036	1.139	2.841	4.317	16.249	0.665	10.016	5.336	0	0.03	6.213	0.102	18.212	0.898	54.747	38.728	2.134	6.63	0.262	0.586	0.012	0.163	9.47	0.405	3.489	9.505	1.905	4.492	1.48	4.193	1.35	0.181	18.016	3.738	2.208	4.346	218.915	33.279	0.953	3.768	0.023	45.799	70.254	5.136	0.14	1.523	0.741	32.806	3.529	1.488	1.421	4.595	7.447	0.023	0.802	2.06	0.567	0.087	0.003	10.752	8.491	32.593	2.166	35.76	11.409	5.832	6.525	0.019	57.39	1.867	31.867	17.289
TCGA-TQ-A8XE-01	0.758	0	4.206	11.241	0.022	0.355	0	0.923	0.044	0.34	8.607	16.9	27.662	6.845	20.602	5.66	9.188	0.112	0.004	0	0.012	0	0	0.017	0.003	0	0	0.014	0	0.013	5.287	7.261	0.31	0.038	6.024	15.185	0.221	0.13	0.797	4.7	0	886.982	1.621	10.079	0.155	9.091	0.986	0.156	0.029	0.235	2.07	15.804	6.568	10.291	30.12	8.892	0.024	0.455	2.952	0	1.092	5.525	0	3.624	6.425	16.971	0.819	2.239	14.785	1.404	38.396	7.586	4.655	5.693	0	48.499	218.915	40.876	7.632	2.976	1.781	0	8.694	11.116	2.758	0.005	0.03	0.014	0.018	0	0.009	0	33.77	0.259	463.906	1.388	7.311	7.092	12.597	8.554	4.477	32.593	0.911	1.594	158.854	0.034	12.113	3.724	0.03	2.83	0.132	0.442	0.774	0.08	0.876	1.878	22.473	0.124	9.945	5.171	25.731	6.689	55.453	7.027	0.387	0.438	1.719	1506.178	1.131	0.165	7.518	0	0.035	1.48	47.912	33.279	0.481	0.041	2.734	8.239	3.334	16.409	1.396	11.927	3.823	0.008	0.047	5.676	0.33	12.315	2.05	22.595	21.867	5.336	11.158	0.541	0.631	0.003	0.14	11.843	0.101	4.232	1.106	24.294	10.046	0.178	1.772	0.802	0.198	24.707	4.303	1.709	21.642	193.297	35.182	0.154	4.995	0.014	45.204	95.574	11.968	1.284	2.09	1.013	42.469	3.204	1.827	0.31	1.139	7.469	0.078	0.39	1.683	0.109	0.054	0	14.067	6.269	173.223	0.864	22.819	5.71	7.38	9.914	0.014	36.044	2.176	12.169	18.305
TCGA-QH-A86X-01	1.923	0	2.927	13.88	0.053	0.094	0	0.708	0.139	2.05	7.654	14.933	28.761	7.357	30.12	16.729	6.329	0.114	0	0	0.013	0	0	0	0	0.007	0	0.009	0	0	7.809	10.482	0.492	0.058	8.638	21.418	1.514	0.763	10.517	1.341	0.007	463.906	2.77	8.776	0.364	7.61	1.191	0.065	0	0.321	1.612	9.351	9.007	6.269	45.799	20.283	0.016	0.101	1.98	0	0.917	14.451	0.002	4.446	4.995	15.256	0.554	1.261	13.595	4.006	24.98	8.979	4.777	5.201	0	16.323	106.716	16.49	3.502	1.887	1.48	0	7.742	10.669	0.675	0.041	0.015	0	0.008	0	0.003	0.002	51.76	0.147	690.584	1.808	6.925	5.575	1.576	8.388	1.629	28.191	0.261	0.87	75.157	0.035	14.257	3.907	0.052	4.548	2.145	0.904	1.301	0.249	0.613	1.674	29.119	0.081	8.521	6.062	20.833	5.104	44.705	10.046	0.058	0.253	1.16	1506.178	1.167	0.307	7.22	0	0.128	1.496	46.298	30.573	0.768	0.039	1.199	8.892	5.058	20.5	0.271	10.713	4.05	0	0.012	7.717	0.112	9.505	1.013	22.958	17.384	8.748	5.507	0.21	0.495	0.002	0.123	13.207	0.204	4.952	1.388	37.177	6.649	0.207	2.952	0.859	0.127	16.567	3.823	1.381	15.515	371.1	27.178	0.242	6.689	0.006	32.352	65.301	7.835	0.014	1.827	0.684	25.44	2.134	2.166	0.164	0.881	7.787	0.021	0.703	3.679	0.333	0.096	0	8.157	6.08	93.08	1.325	19.836	10.79	5.456	6.986	0.053	67.615	1.549	11.319	16.9
TCGA-HT-8019-01	1.124	0	0.567	7.787	0.033	0.079	0.002	0.242	0.087	1.316	5.676	12.363	33.279	4.685	22.958	8.521	5.763	0.129	0	0	0.017	0	0	0.003	0.002	0.048	0	0	0	0	2.219	5.781	0.744	0.012	5.85	21.294	0.126	0.646	9.123	0.477	0.005	886.982	13.207	7.333	0.184	7.261	1.656	0.169	0.002	0.176	7.675	10.553	12.597	5.832	28.761	13.595	0.012	0.042	1.576	0	0.936	3.026	0	2.494	4.521	10.148	0.484	1.229	14.999	1.106	9.809	14.586	4.639	3.768	0	15.872	95.574	11.665	3.139	1.167	0.698	0.004	10.363	6.689	1.099	0	0.006	0	0.016	0	0.008	0	19.141	0.318	463.906	0.641	5.938	4.193	0.881	5.254	3.152	13.101	0.402	3.463	3.557	0.066	3.921	3.049	0.018	18.212	3.101	0.34	0.736	0.245	0.481	2.574	31.64	0.021	23.342	5.104	17.565	3.709	19.435	9.914	0.009	0.288	0.235	173.223	1.97	0.058	6.67	0	0.13	2.09	31.408	21.755	0.153	0.008	2.46	17.481	60.55	16.49	0.291	15.952	7.404	0.006	0.03	1.8	0.118	9.541	2.517	23.747	23.873	15.725	9.841	0.532	1.058	0	0.197	9.707	0.15	1.222	0.138	3.408	7.835	0.054	2.261	0.257	0.651	15.585	2.405	0.459	6.249	193.297	26.687	0.719	37.475	0.021	41.995	37.177	7.469	0.215	2.341	0.675	13.425	1.277	1.206	1.034	0.452	20.5	0	0.345	3.476	1.463	0.147	0.007	7.518	5.405	158.854	0.887	11.277	11.75	5.815	42.469	0.156	318.823	0.492	7.54	11.792
TCGA-HT-7694-01	1.412	0	1.737	9.445	0.06	0.153	0	0.087	0.09	1.072	7.239	12.315	25.594	4.446	37.475	5.728	5.254	0.12	0	0	0.029	0	0	0	0.002	0.022	0	0.039	0	0	3.724	9.063	0.433	0.023	6.096	19.237	0.348	0.586	14.003	1.638	0.004	463.906	8.892	8.441	0.111	7.198	0.911	0.088	0.026	0.182	3.6	7.286	12.893	5.575	47.351	15.804	0.004	0.177	1.887	0	1.647	6.925	0	1.7	5.088	11.927	0.617	1.007	13.425	2.987	5.386	14.707	4.418	4.521	0	7.764	111.654	25.276	3.32	0.79	1.092	0	11.533	7.977	1.16	0	0.047	0	0.013	0	0.006	0	33.77	0.217	690.584	1.167	5.832	3.502	1.325	4.492	1.999	15.256	0.201	4.246	21.991	0.052	8.521	2.807	0.047	6.406	2.449	0.318	0.768	0.247	0.512	3.436	38.091	0.03	13.762	5.405	16.808	3.851	23.477	15.654	0.095	0.275	0.59	1506.178	1.568	0.099	8.95	0	0.04	1.293	40.876	21.867	0.52	0.01	2.029	13.101	17.384	15.952	0.142	15.385	4.374	0	0.008	3.809	0.135	8.491	1.818	24.98	18.849	8.808	5.868	0.679	0.738	0.011	0.204	8.264	0.191	2.891	0.516	10.114	7.357	0.146	2.674	0.296	0.244	12.058	5.186	0.994	8.081	147.167	23.873	0.165	30.971	0.01	24.294	44.266	6.568	0.002	2.134	0.831	16.409	1.373	1.309	0.594	0.923	18.12	0.01	0.149	2.529	0.268	0.113	0	4.761	4.794	117.817	1.013	18.95	12.79	4.812	18.212	0.225	158.854	0.936	7.654	16.64
TCGA-HT-A61C-01	0.253	0	2.166	20.062	0.068	0.499	0.008	0.176	1.923	0.423	9.571	12.694	29.119	6.588	7.177	1.594	11.032	0.015	0	0	0.002	0	0.003	0.012	0.007	0	0	0.01	0	0	3.476	2.83	3.768	0.075	6.08	10.079	1.404	1.638	0.904	1.124	0.022	1506.178	19.237	17.044	2.25	10.363	3.24	0.07	0.426	5.642	1.092	14.067	1.48	1.54	12.79	3.95	0.002	0.532	7.311	0.015	3.049	0.229	0.043	0.768	3.369	18.95	2.697	1.099	30.327	13.88	3.026	10.016	5.271	4.12	0.146	36.044	28.563	4.777	7.632	1.02	0.469	0.004	1.745	15.185	0.34	0	0.006	0	0.012	0.023	0	0	23.477	0.099	21.063	1.139	10.594	12.113	2.101	10.79	38.728	106.716	0.166	2.307	20.602	0.026	5.386	6.007	0.077	1.106	0.345	0.151	0.204	0.092	2.437	32.352	16.567	0.055	14.586	4.418	22.473	10.517	59.432	37.177	1.079	2.77	5.072	690.584	11.158	2.156	6.568	0.007	0.006	9.317	111.654	21.642	6.845	0.225	0.714	2.46	3.851	7.835	1.851	10.184	4.872	0	0.019	8.491	0.06	19.338	2.64	35.182	46.298	1.229	9.351	1.04	2.927	0.018	0.09	8.776	0.036	4.107	19.936	34.311	2.747	3.679	7.742	2.029	0.433	24.023	2.952	0.442	1.621	193.297	45.204	0.797	6.63	0.051	40.463	60.55	9.123	0.034	1.514	0.741	39.388	3.624	0.825	1.293	10.634	4.952	0	0.238	2.483	2.219	0.149	0	16.249	9.505	44.266	1.034	23.601	8.724	9.841	14.003	0.287	56.409	3.753	36.859	26.183
TCGA-DH-5141-01	0.831	0	4.579	17.481	0.035	0.229	0	0.213	0.078	1.429	9.063	13.26	31.867	12.363	23.747	5.507	8.211	0.088	0	0	0.013	0.028	0	0	0	0	0	0.03	0	0	6.746	10.363	0.492	0.025	12.694	21.063	4.389	0.106	6.348	1.007	0	690.584	4.7	11.75	0.217	10.915	0.679	0.034	0.007	0.203	2.33	13.153	10.634	8.581	33.77	9.742	0	0.233	2.651	0	4.107	1.942	0	5.254	6.724	13.539	1.215	1.594	18.753	8.808	4.89	7.54	4.936	5.938	0	13.937	126.158	18.568	4.625	2.506	2.372	0	5.541	12.411	2.628	0.012	0.035	0	0	0	0.016	0	42.821	0.174	463.906	1.373	9.445	7.447	1.175	6.707	1.846	34.626	0.436	2.25	117.817	0.054	10.079	3.823	0.033	1.905	2.471	0.172	0.373	0.204	0.59	4.906	41.995	0.06	11.277	6.175	24.707	6.649	57.39	13.821	0.646	0.532	1.04	1506.178	2.867	0.448	7.654	0	0.156	1.808	53.27	26.863	0.289	0.022	2.239	3.665	4.714	8.95	0.177	16.567	3.012	0	0	7.357	0.104	9.091	0.859	29.314	26.183	4.135	5.763	0.349	1.146	0.026	0.209	8.184	0.247	5.058	0.947	13.762	8.607	0.025	2.449	0.307	0.098	16.249	2.927	1.001	8.776	371.1	27.178	0.465	5.476	0.117	51.118	80.932	10.016	0.024	2.134	0.537	46.298	2.156	1.293	0.231	1.236	10.829	0	0.132	5.902	1.086	0.24	0	11.075	8.106	102.515	1.838	28.388	10.79	7.675	16.03	0.102	45.799	2.674	15.585	15.872
TCGA-CS-6666-01	0.393	0	2.219	19.743	0.046	0.953	0.007	0.373	0.488	2.156	11.158	12.217	34.907	8.892	59.432	7.198	7.675	0.176	0	0	0.018	0	0	0.01	0.009	0	0	0	0	0	3.753	9.602	4.12	0.084	8.081	21.418	2.197	0.139	1.505	1.437	0	886.982	17.044	14.638	0.617	15.654	1.568	0.096	0.015	0.436	0.741	10.482	22.595	16.567	51.118	5.902	0	0.34	5.832	0	11.452	1.086	0	1.16	8.338	19.936	1.827	1.153	13.88	4.346	4.98	4.135	5.32	7.518	0.059	26.037	126.158	49.177	9.635	0.808	1.634	0	8.581	10.553	0.445	0	0.014	0	0.012	0	0	0	36.319	0.13	193.297	1.366	7.54	9.252	2.271	4.761	3.612	47.912	0.189	1.514	71.767	0.026	14.586	4.671	0.095	1.558	0.185	0.477	0.581	0.342	1.058	18.95	24.707	0.044	9.445	9.091	17.481	8.157	53.27	35.76	0.636	0.603	1.446	690.584	6.525	1.878	8.638	0	0.093	4.178	56.409	20.959	1.034	0.036	1.35	6.329	7.069	15.061	0.768	12.315	4.246	0	0.018	7.027	0.165	16.249	1.131	29.314	18.212	1.838	4.952	2.685	0.797	0.03	0.251	31.64	0	4.492	3.215	11.319	7.092	0.819	7.931	0.669	0.113	38.396	5.71	2.437	2.586	218.915	30.573	0.813	6.406	0.044	29.119	78.952	4.05	0.039	1.576	0.96	37.808	3.369	1.818	0.577	2.101	3.152	0.047	0.057	8.388	0.465	0.127	0.007	10.291	3.585	83.035	1.455	33.279	11.927	8.288	8.776	0.112	65.301	2.009	16.409	25.276
